sessao_id,item_ordem_id,resultado,materia_id,numero,ano,tipo_sigla,tipo_descricao,ementa,tema_proposto,classificador,revisada_por_humano,fonte_oficial
790,30166,UNANIMIDADE,26730,1388,2026,REQ,REQUERIMENTO,"SOLICITA PINTURA E SINALIZAÇÃO VIÁRIA DA TRAVESSIA ELEVADA LOCALIZADA NA AVENIDA ARAPONGAS, EM FRENTE À PRAÇA DA FERRARIA, DONA FINA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26730
790,30167,UNANIMIDADE,26731,1389,2026,REQ,REQUERIMENTO,"SOLICITA SUBSTITUIÇÃO DAS LÂMPADAS CONVENCIONAIS POR LÂMPADAS DE LED EM TODA EXTENSÃO DA RUA PAVÃO, DONA FINA, FERRARIA.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26731
790,30168,UNANIMIDADE,26733,1391,2026,REQ,REQUERIMENTO,"SOLICITA PAVIMENTAÇÃO ASFÁLTICA NO PEQUENO TRECHO DA RUA JOÃO NESTOR DE SOUZA, VILA TORRES, FERRARIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26733
790,30169,UNANIMIDADE,26734,1392,2026,REQ,REQUERIMENTO,"SOLICITA TROCA DAS LÂMPADAS QUEIMADAS DA REDE DE IMULINAÇÃO PÚBLICA DA ESTRADA NOSSA SENHORA, MONTE CLARO, FERRARIA.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26734
790,30170,UNANIMIDADE,26699,1348,2026,REQ,REQUERIMENTO,SOLICITA FISCALIZAÇÃO DE ORIENTAÇÃO EM CUMPRIMENTO A LEI Nº1549.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26699
790,30171,UNANIMIDADE,26702,1351,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE REDUTOR DE VELOCIDADE, DO TIPO “TARTARUGA”, NA RUA PEDRO BADUÍ, PRÓXIMO AO NUMERAL 191, BAIRRO JARDIM PALMAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26702
790,30172,UNANIMIDADE,26703,1352,2026,REQ,REQUERIMENTO,"SOLICITA PINTURA E SINALIZAÇÃO VIÁRIA NA RUA PEDRO BADUÍ, PRÓXIMO AO NUMERAL 191, BAIRRO JARDIM PALMAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26703
790,30173,UNANIMIDADE,26732,1390,2026,REQ,REQUERIMENTO,"SOLICITA REESTRUTURAÇÃO DO PAVIMENTO NA RUA ARLINDO CHEMIM, EM FRENTE AO NÚMERO 999 E ENTRE AS RUAS JOÃO BATISTA VALÕES E ROCHA POMBO.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26732
790,30174,UNANIMIDADE,26751,1418,2026,REQ,REQUERIMENTO,"SOLICITA CORREÇÃO DE DESNÍVEL NA QUADRA POLIESPORTIVA DO GINÁSIO IVO ROMANO ZANLORENZI, BAIRRO ITAQUI.","Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26751
790,30175,UNANIMIDADE,26752,1419,2026,REQ,REQUERIMENTO,"SOLICITA REFORMA E MANUTENÇÃO DOS EQUIPAMENTOS DA ACADEMIA DA TERCEIRA IDADE (ATI), LOCALIZADA NA RUA ANTÔNIO GABARDO JUNIOR, N° 600, ÁGUAS CLARAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26752
790,30176,UNANIMIDADE,26696,1341,2026,REQ,REQUERIMENTO,SOLICITA AMPLIAÇÃO DO HORÁRIO DE ATENDIMENTO DO CENTRO MUNICIPAL DE ATENDIMENTO ESPECIALIZADO (CEMAE) PROFESSORA LINDAMIR RIBEIRO.,Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26696
790,30177,UNANIMIDADE,26711,1367,2026,REQ,REQUERIMENTO,SOLICITA REVISÃO DO PRAZO DE VALIDADE PARA DOIS ANOS DO ALVARÁ SANITÁRIO PARA FARMÁCIAS SEM MANIPULAÇÃO DE MEDICAMENTOS.,Saúde,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26711
790,30178,UNANIMIDADE,26712,1368,2026,REQ,REQUERIMENTO,"SOLICITA AMPLIAÇÃO DE REDE DE ÁGUA, NA REGIÃO DA TAQUARINHA.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26712
790,30179,UNANIMIDADE,26713,1369,2026,REQ,REQUERIMENTO,SOLICITA EXTENSÃO DA REDE DE ÁGUA NO MORRO GRANDE.,Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26713
790,30180,UNANIMIDADE,26714,1370,2026,REQ,REQUERIMENTO,"SOLICITA AMPLIAÇÃO DE ATENDIMENO DA LINHA 208 – ITAMBÉZINHO, PARA QUE ALINHA PASSE A ATENDER, TAMBÉM, ÀS SEGUNDAS, QUARTAS E SEXTAS, COM ALTERAÇÃO DO HORÁRIO DE SAÍDA (DO TERMINAL URBANO) DAS 15:05H PARA 16:30H.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26714
790,30181,UNANIMIDADE,26715,1371,2026,REQ,REQUERIMENTO,"SOLICITA EXTENSÃO DA REDE DE ABASTECIMENTO DE ÁGUA PARALELAMENTE À RUA SEBASTIÃO BORGES, NA REGIÃO DO ITAQUI DE CIMA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26715
790,30182,UNANIMIDADE,26716,1372,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA CEREJEIRAS, BAIRRO JARDIM GUARANI.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26716
791,30183,MAIORIA ABSOLUTA,26684,2,2026,VT,VETO,"VETO INTEGRAL AO PROJETO DE LEI Nº 58/2026, CUJA SÚMULA INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26684
791,30184,MAIORIA ABSOLUTA,26685,3,2026,VT,VETO,"VETO INTEGRAL AO PROJETO DE LEI Nº 59/2026, CUJA SÚMULA INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRÁTICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS.",Meio ambiente e animais,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26685
791,30185,REJEITADO,26686,4,2026,VT,VETO,"VETO INTEGRAL AO PROJETO DE LEI Nº 31/2026, CUJA SÚMULA INSTITUI, NO MUNICÍPIO DE CAMPO LARGO, O PROGRAMA EDUCATIVO E PREVENTIVO ""SAMUZINHO"", VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SERVIÇOS DE URGÊNCIA E EMERGÊNCIA, E ESTABELECE DIRETRIZES PARA SUA IMPLEMENTAÇÃO.",Saúde,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26686
791,30188,UNANIMIDADE,25717,15,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"ALTERA E ACRESCENTA DISPOSITIVOS À LEI MUNICIPAL N° 3582/2023, QUE INSTITUI A POLITICA DE TRANSPARENCIA NAS OBRAS PUBLICAS MUNICIPAIS, PARA DISPOR SOBRE A OBRIGATORIEDADE DE INSERÇÃO DE CODIGO QR (QR CODE) NAS PLACAS DE OBRAS PÚBLICAS, E DÁ OUTRAS PROVIDENCIAS.",Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/25717
791,30186,UNANIMIDADE,26224,54,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"INCLUI NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DE CAMPO LARGO O DIA DO CRIADOR DE CAVALO CRIOULO.
***COM SUBSTITUTIVO GERAL***","Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26224
791,30187,UNANIMIDADE,26561,73,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,INSTITUI A CAMPANHA MUNICIPAL DE EDUCAÇÃO E CONSCIENTIZAÇÃO PARA O USO SEGURO DE VEICULOS AUTOPROPELIDOS NO MUNICÍPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS.,Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26561
791,30189,UNANIMIDADE,26629,37,2026,PLE,PROJETO DE LEI DO EXECUTIVO,"DÁ NOVA REDAÇÃO E ACRESCENTA DISPOSITIVOS NA LEI MUNICIPAL N° 3.820, DE 21 DE NOVEMBRO DE 2024, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE ESPORTES E CRIA O FUNDO MUNICIPAL DE ESPORTES, CONFORME ESPECIFICA.","Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26629
791,30190,UNANIMIDADE,26221,52,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,INSTITUI O DIA MUNICIPAL DA CULTURA NO CALENDÁRO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS.,"Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26221
791,30192,UNANIMIDADE,26532,68,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS, MESTRES E FUNCIONÁRIOS DO COLÉGIO ESTADUAL INOVE.","Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26532
791,30191,UNANIMIDADE,26607,75,2026,PLL,PROJETO DE LEI DO LEGISLATIVO,INSTITUI O PROGRAMA MUNICIPAL DE GINASTICA RÍTMICA NO MUNÍCIPIO DE CAMPO LARGO E DÁ OUTRAS PROVIDÊNCIAS.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26607
791,30195,UNANIMIDADE,26805,52,2026,PLE,PROJETO DE LEI DO EXECUTIVO,"INSTITUI NO MUNICIPIO DE CAMPO LARGO O SERVIÇO DE ACOLHIMENTO PROVISÓRIO DE CRIANÇAS E ADOLESCENTES EM SITUAÇÃO DE RISCO, NA MODALIDADE FAMILIA ACOLHEDORA, E DÁ OUTRAS PROVIDÊNCIAS.",Assistência social e direitos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26805
791,30208,UNANIMIDADE,26840,19,2026,VRC,VOTAÇÃO REQUERIMENTOS EM CONJUNTO,VOTAÇÃO ENGLOBADA DE TODOS REQUERIMENTOS.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26840
791,30209,UNANIMIDADE,26835,1501,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE PLACA INDICATIVA DE RUA SEM SAÍDA NA RUA ATÍLIO BRESSAN FILHO, VILA RIVABEM.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26835
791,30210,UNANIMIDADE,26836,1502,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE PLACA INDICATIVA DE RUA SEM SAÍDA NA ANGELO ANZOLIN, VILA RIVABEM.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26836
791,30211,UNANIMIDADE,26837,1503,2026,REQ,REQUERIMENTO,"SOLICITA MELHORIAS NA PINTURA E NA SINALIZAÇÃO NO CRUZAMENTO DAS RUAS DEZENOVE DE NOVEMBRO, VINTE E UM DE ABRIL E VEREADOR JOÃO AUGUSTO ALMEIDA BARBOSA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26837
791,30212,UNANIMIDADE,26838,1504,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE PONTO DE ÔNIBUS NAS PROXIMIDADES DA ESTRADA DA BOA VISTA, PROXIMO AO MERCADO TRAVENSOLLI, BATEIAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26838
791,30213,UNANIMIDADE,26839,1505,2026,REQ,REQUERIMENTO,"SOLICITA INSTALAÇÃO DE PONTO DE ÔNIBUS NA RUA QUINTINO BOCAIÚVA, NAS PROXIMIDADES DO MERCADO COLATUSSO, VILA BANCÁRIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26839
791,30214,UNANIMIDADE,26790,1447,2026,REQ,REQUERIMENTO,SOLICITA VAGA DE ESTACIONAMENTO EXCLUSIVA PARA IDOSOS NA RUA BARÃO DO RIO BRANCO.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26790
791,30215,UNANIMIDADE,26791,1450,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA ALCIDES VALENTINO ZANELLA, BAIRRO RONDINHA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26791
791,30216,UNANIMIDADE,26792,1451,2026,REQ,REQUERIMENTO,"SOLICITA FAIXA DE PEDESTRE NA RUA MARIA JOAQUINA, JARDIM ITAQUI.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26792
791,30217,UNANIMIDADE,26786,1443,2026,REQ,REQUERIMENTO,SOLICITA SUBSTITUIÇÃO DAS LÂMPADAS COMUNS POR LÂMPADAS DE LAD NA RUA SARACURA – BAIRRO SALGADINHO.,Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26786
791,30218,UNANIMIDADE,26787,1444,2026,REQ,REQUERIMENTO,"SOLICITA VISTORIA NA FIAÇÃO DA RUA CAETANO MUNHOZ DA ROCHA, N° 84.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26787
791,30219,UNANIMIDADE,26788,1445,2026,REQ,REQUERIMENTO,"SOLICITA MEDIDAS PARA REDUÇÃO DE VELOCIDADE NA RUA XV DE NOVEMBRO, EM FRENTE AO CENTRO DE EDUCAÇÃO INFANTIL MARIINHA.",Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26788
791,30220,UNANIMIDADE,26833,1496,2026,REQ,REQUERIMENTO,SOLICITA INFORMAÇÕES SOBRE A UTILIZAÇÃO DE FOGOS DE ARTIFICIO DURANTE O ENCERRAMENTO DA 5° FESTA DO AGRICULTOR DE CAMPO LARGO.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26833
791,30221,UNANIMIDADE,26834,1497,2026,REQ,REQUERIMENTO,SOLICITA NOTIFICAÇÃO À EMPRESA RESPONSÁVEL PELA INSTALAÇÃO DA QUADRA MODULAR NO GINÁSIO ROMANO ZANLORENZI.,"Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26834
791,30222,UNANIMIDADE,26793,1452,2026,REQ,REQUERIMENTO,SOLICITA IMPLANTAÇÃO DE PONTO DE PARADA OBRIGATÓRIA DO TRANSPORTE COLETIVO E A FISCALIZAÇÃO DO CUMPRIMENTO DOS ITINERÁRIOS NAS IMEDIAÇÕES DA PRAÇA DO DIOGO E DA CLINICA DE FISIOTERAPIA ROCIO.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26793
791,30223,UNANIMIDADE,26794,1453,2026,REQ,REQUERIMENTO,SOLICITA INCLUSÃO DE ATRAÇÃO CULTURAL GOSPEL NA PROGRAMAÇÃO OFICIAL DE FESTAS E EVENTOS DO MUNICIPIO DE CAMPO LARGO.,"Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26794
791,30224,UNANIMIDADE,26795,1454,2026,REQ,REQUERIMENTO,SOLICITA SINALIZAÇÃO DE TRÂNSITO NO CRUZAMENTO ENTRE A ESTRADA DOM RODRIGO E A RUA CODORNA.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26795
791,30225,UNANIMIDADE,26796,1455,2026,REQ,REQUERIMENTO,SOLICITA SINALIZAÇÃO VERTICAL E HORIZONTAL NO CRUZAMENTO DA RUA JOÃO DE BARRO COM A RUA CODORNAS.,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26796
791,30226,UNANIMIDADE,26797,1457,2026,REQ,REQUERIMENTO,SOLICITA REALIZAÇÃO DE FEIRA DE IMÓVEIS EM CONJUNTO COM A FEIRA DO AGRICULTOR NO MUNICIPIO DE CAMPO LARGO.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26797
791,30227,UNANIMIDADE,26822,1485,2026,REQ,REQUERIMENTO,"SOLICITA SUBSTITUIÇÃO DAS LÂMPADAS EXISTENTES POR ILUMINAÇÃO EM LED NA RUA SENADOR SALGADO FILHO, CERCADINHO.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26822
791,30228,UNANIMIDADE,26823,1486,2026,REQ,REQUERIMENTO,"SOLICITA MANILHAMENTO COM IMPLANTAÇÃO DE SISTEMA DE DRENAGEM PLUVIAL NA RUA SENADOR SALGADO FILHO, CERCADINHO.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26823
791,30229,UNANIMIDADE,26824,1487,2026,REQ,REQUERIMENTO,"SOLICITA MANILHAMENTO COM IMPLANTAÇÃO DE SISTEMA DE DRENAGEM PLUVIAL NA RUA EURICO GASPAR DUTRA, CERCADINHO.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26824
791,30230,UNANIMIDADE,26825,1488,2026,REQ,REQUERIMENTO,"SOLICITA MANILHAMENTO COM IMPLANTAÇÃO DE SISTEMA DE DRENAGEM PLUVIAL NA RUA EURICO GASPAR DUTRA, CERCADINHO.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26825
791,30231,UNANIMIDADE,26826,1489,2026,REQ,REQUERIMENTO,"SOLICITA SUBSTITUIÇÃO DAS LÂMPADAS EXISTENTES POR ILUMINAÇÃO EM LED NA RUA PRESIDENTE GETÚLIO VARGAS, CERCADINHO.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26826
791,30232,UNANIMIDADE,26806,1465,2026,REQ,REQUERIMENTO,SOLICITA MANUTENÇÃO URGENTE NO BUEIRO LOCALIZADO NA RUA VEREADOR CONSTANTE PANGRÁCIO.,Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26806
791,30233,UNANIMIDADE,26807,1466,2026,REQ,REQUERIMENTO,SOLICITA PATROLAMENTO E ENSAIBRAMENTO NA AVENIDA DIRÇO RIBAS (ESTRADA DA RATADA).,"Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26807
791,30234,UNANIMIDADE,26808,1467,2026,REQ,REQUERIMENTO,"SOLICITA MELHORIA NA ILUMINAÇÃO PÚBLICA DA AVENIDA DIRÇO RIBAS, NO TRECHO COMPREENDIDO ENTRE A VIA DE ACESSO À ASCEL E A RUA ATOS DOS APÓSTOLOS.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26808
791,30235,UNANIMIDADE,26809,1468,2026,REQ,REQUERIMENTO,"SOLICITA REPINTURA DAS FAIXAS DE SINALIZAÇÃO VIÁRIA DA RUA JOSÉ SOARES PINTO, VILA BANCÁRIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26809
791,30236,UNANIMIDADE,26815,1475,2026,REQ,REQUERIMENTO,"SOLICITA ALTERAÇÃO DE ESTACIONAMENTO DAS VANS ESCOLARES UTILIZADO NOS HORÁRIOS DE ENTRADA E SAÍDA DOS ALUNOS DO COLEGIO MUNICIPAL ANCHIETA, TRANSFERINDO DA RUA CENTENÁRIO PARA A RUA XV DE NOVEMBRO.",Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26815
791,30237,UNANIMIDADE,26830,1491,2026,REQ,REQUERIMENTO,SOLICITA PRORROGAÇÃO DO CONCURSO PÚBLICO 60/2024.,Administração e finanças,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26830
791,30238,UNANIMIDADE,26831,1492,2026,REQ,REQUERIMENTO,SOLICITA ABERTURA DE NOVO CONCURSO PARA A GUARDA MUNICIPAL.,Segurança pública,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26831
791,30239,UNANIMIDADE,26832,1493,2026,REQ,REQUERIMENTO,"SOLICITA REPAROS NO CAMPO DE FUTEBOL DA RUA BERNARDINO BASSANI, EM FRENTE AO NUMERAL 351.","Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26832
791,30240,UNANIMIDADE,26828,1494,2026,REQ,REQUERIMENTO,SOLICITA ESTUDO DE SOLUÇÕES PARA REFORMA DA PISTA DE ATLETISMO PRESENTE NO PARQUE NEWTON PUPPI.,"Cultura, esporte e lazer","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26828
791,30241,UNANIMIDADE,26829,1495,2026,REQ,REQUERIMENTO,"SOLICITA O CUMPRIMENTO DA LEI MUNICIPAL 4.004/2026, QUE DISPÕE SOBRE A CONCESSÃO DE HOMENAGENS, A TITULO DE RECONHECIMENTO, NO ÂMBITO DA GUARDA MUNICIPAL DE CAMPO LARGO.","Homenagens, nomes e datas","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26829
791,30242,UNANIMIDADE,26777,1434,2026,REQ,REQUERIMENTO,"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA JOÃO ARLINDO BARICHELLO, NO BAIRRO ÁGUAS CLARAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26777
791,30243,UNANIMIDADE,26778,1435,2026,REQ,REQUERIMENTO,"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA JOÃO RODOLFO CASTAGNOLI, NO BAIRRO ÁGUAS CLARAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26778
791,30244,UNANIMIDADE,26779,1436,2026,REQ,REQUERIMENTO,"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA ALBINO GRANDE, NO BAIRRO ÁGUAS CLARAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26779
791,30245,UNANIMIDADE,26780,1437,2026,REQ,REQUERIMENTO,"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA VICENTE DRUZIKI, NO BAIRRO ÁGUAS CLARAS.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26780
791,30246,UNANIMIDADE,26817,1479,2026,REQ,REQUERIMENTO,SOLICITA CONTRATAÇÃO DE TECNICOS DE ENFERMAGEM PARA ATENDIMENTO NO POSTO DE SAÚDE DO SÃO SILVESTRE.,Saúde,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26817
791,30247,UNANIMIDADE,26818,1480,2026,REQ,REQUERIMENTO,"SOLICITA REALOCAÇÃO DO ACESSO DE ACESSIBILIDADE PARA CADEIRANTES LOCALIZADOS NA AV. DES. CLOTÁRIO PORTUGAL, EM FRENTE AO NUMERO 777, CENTRO DE CAMPO LARGO.",Assistência social e direitos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26818
791,30248,UNANIMIDADE,26819,1481,2026,REQ,REQUERIMENTO,"SOLICITA REPERFILAMENTO ASFÁLTICO NA RUA GONÇALVES DIAS ENTRE A RUA BENEDITO SOARES PINTO E AVENIDA ARLINDO CHEMIM, CENTRO DE CAMPO LARGO.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26819
791,30249,UNANIMIDADE,26820,1482,2026,REQ,REQUERIMENTO,SOLICITA MELHORIA DE TEMPO DE ESPERA NA UPA (UNIDADE DE PRONTO ATENDIMENTO) NO MUNICIPIO DE CAMPO LARGO.,Saúde,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26820
791,30250,UNANIMIDADE,26821,1483,2026,REQ,REQUERIMENTO,SOLICITA CRIAÇÃO DO PROGRAMA “ANTES QUE ACONTEÇA”.,Outros,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26821
791,30251,UNANIMIDADE,26800,1461,2026,REQ,REQUERIMENTO,"SOLICITA SUBSTITUIÇÃO DE REFLETORES QUEIMADOS DA QUADRA POLIESPORTIVA DA ESCOLA MUNICIPAL ALMEDE BARIDOTTI GALDINO, LOCALIZADA NA RUA ERNESTO CARLOS ZOPPO, NO BAIRRO SANTA ÂNGELA.",Educação,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26800
791,30252,UNANIMIDADE,26801,1462,2026,REQ,REQUERIMENTO,"SOLICITA PAVIMENTAÇÃO ASFÁLTICA NA RUA ANTÔNIO GUARESI, NO TRECHO COMPREENDIDO ENTRE O NUMERAL 131 E 187, VILA TORRES, FERRARIA.","Ruas, trânsito e transporte","IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26801
791,30253,UNANIMIDADE,26802,1463,2026,REQ,REQUERIMENTO,"SOLICITA EXTENSÃO DA REDE DE ENERGIA ELETRICA PÚBLICA NA RUA ANTÔNIO GUARESI, NO TRECHO COMPREENDIDO ENTRE O NUMERAL 131 E 187, VILA TORRES, FERRARIA.",Iluminação e serviços urbanos,"IA, por regras temáticas documentadas",não,https://sapl.campolargo.pr.leg.br/materia/26802
